backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,400,surface,bposd,13,13,1000,constant,0.004,0.006000,N/A,N/A,N/A
custom_full,450,surface,bposd,13,13,1000,constant,0.004,0.006000,N/A,N/A,N/A
custom_full,500,hh,bposd,13,13,1000,modsi1000,0.004,0.128000,N/A,N/A,N/A
custom_full,450,hh,bposd,13,13,1000,modsi1000,0.004,0.137000,N/A,N/A,N/A
custom_full,450,hh,bposd,13,13,1000,constant,0.004,0.453000,N/A,N/A,N/A
custom_full,500,hh,bposd,13,13,1000,constant,0.004,0.489000,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,1000,constant,0.004,0.494000,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,19,1000,modsi1000,0.004,0.512000,N/A,N/A,N/A
custom_full,400,color,bposd,13,13,1000,modsi1000,0.004,0.095000,N/A,N/A,N/A
custom_full,500,surface,bposd,15,15,1000,modsi1000,0.004,0.000000,N/A,N/A,N/A
custom_full,500,surface,bposd,15,15,1000,constant,0.004,0.005000,N/A,N/A,N/A
custom_full,450,color,bposd,13,13,1000,modsi1000,0.004,0.091000,N/A,N/A,N/A
custom_full,450,color,bposd,13,13,1000,constant,0.004,0.159000,N/A,N/A,N/A
custom_full,400,color,bposd,13,13,1000,constant,0.004,0.197000,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,1000,constant,0.004,0.517000,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,1000,modsi1000,0.004,0.509000,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,21,1000,modsi1000,0.004,0.505000,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,21,1000,constant,0.004,0.519000,N/A,N/A,N/A
custom_full,500,color,bposd,15,15,1000,modsi1000,0.004,0.087000,N/A,N/A,N/A
custom_full,500,color,bposd,15,15,1000,constant,0.004,0.190000,N/A,N/A,N/A
